customer_name,base,protein,guac,queso,chips_salsa,chips_queso,chips_guacamole,brownie,cookie,16oz,22oz,order_cost,date
uhaczlm,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/17/2022
uhaczlm,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/17/2022
nkklskw,Bowl,Beef,1,0,0,1,0,1,0,0,1,18.32,10/17/2022
nkklskw,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/17/2022
lnmztxy,Burrito,Beef,0,0,0,1,0,0,0,0,0,11.88,10/17/2022
lnmztxy,N/A,N/A,0,0,0,1,0,0,0,0,1,5.68,10/17/2022
lnmztxy,N/A,N/A,0,0,1,0,0,0,0,0,1,4.18,10/17/2022
lnmztxy,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/17/2022
erlxrue,Burrito,Chicken,1,0,0,1,0,1,1,1,1,21.66,10/17/2022
erlxrue,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/17/2022
xisuqze,Bowl,Steak,1,1,0,0,1,0,1,1,1,22.62,10/17/2022
xisuqze,Bowl,Beef,0,0,0,0,0,0,0,1,0,10.18,10/17/2022
xisuqze,Bowl,Chicken,0,1,0,0,0,0,0,1,0,11.28,10/17/2022
ulafixe,N/A,N/A,0,0,0,1,0,0,0,0,1,6.14,10/17/2022
ulafixe,N/A,N/A,0,0,1,0,0,1,1,0,1,8.16,10/17/2022
ulafixe,N/A,N/A,0,0,0,1,0,0,1,0,1,7.67,10/17/2022
ulafixe,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
hcvjwfn,Burrito,Beef,1,1,0,0,0,1,0,1,1,18.88,10/17/2022
hfvtgqm,N/A,N/A,0,0,1,0,0,0,1,1,0,6.43,10/17/2022
hfvtgqm,Burrito,Steak,0,0,0,0,0,1,0,1,1,14.26,10/17/2022
hfvtgqm,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/17/2022
hfvtgqm,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/17/2022
apahipq,Burrito,Vegetables,1,1,0,0,0,0,0,1,0,13.54,10/17/2022
apahipq,N/A,N/A,0,0,1,0,0,0,0,1,0,4.18,10/17/2022
apahipq,N/A,N/A,0,0,1,0,0,0,0,1,0,4.18,10/17/2022
plmdyld,N/A,N/A,0,0,0,0,1,0,0,0,0,3.64,10/17/2022
plmdyld,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/17/2022
tmhzxuj,Bowl,Chicken,1,0,0,1,0,0,1,0,1,17.42,10/17/2022
tmhzxuj,N/A,N/A,0,0,0,1,0,0,1,0,0,5.68,10/17/2022
tmhzxuj,N/A,N/A,0,0,0,1,0,0,1,0,0,5.68,10/17/2022
tmhzxuj,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
fvrofjn,Bowl,Chicken,0,1,0,1,0,1,1,1,1,21.66,10/17/2022
fvrofjn,N/A,N/A,0,0,0,0,0,1,0,1,1,5.97,10/17/2022
fvrofjn,N/A,N/A,0,0,0,0,0,1,0,1,1,5.97,10/17/2022
fvrofjn,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/17/2022
wwjvkgb,Burrito,Steak,0,0,1,0,0,0,1,1,1,17.17,10/17/2022
wwjvkgb,N/A,N/A,0,0,1,0,0,0,1,0,1,6.17,10/17/2022
wwjvkgb,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
wwjvkgb,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
mkyuulp,Burrito,Chicken,0,0,0,0,0,0,1,0,0,9.28,10/17/2022
mkyuulp,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/17/2022
mkyuulp,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/17/2022
uxxcyvm,Bowl,Beef,1,0,0,0,1,0,0,1,1,18.53,10/17/2022
uxxcyvm,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/17/2022
uxxcyvm,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/17/2022
bkobrds,Bowl,Chicken,0,1,1,0,0,1,1,0,1,17.91,10/17/2022
bkobrds,Bowl,Chicken,0,1,0,0,0,1,1,1,0,15.26,10/17/2022
bkobrds,Burrito,Steak,0,1,0,0,0,0,1,1,0,14.27,10/17/2022
bkobrds,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/17/2022
vqzbhrj,Burrito,Vegetables,1,1,0,1,0,1,0,1,0,19.22,10/17/2022
vqzbhrj,Burrito,Steak,1,1,0,0,0,0,1,1,1,18.26,10/17/2022
vqzbhrj,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/17/2022
vqzbhrj,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
ymbvcex,Burrito,Chicken,0,1,0,0,0,1,1,1,0,15.52,10/17/2022
ymbvcex,Bowl,Steak,1,0,0,1,0,0,0,1,1,17.96,10/17/2022
ymbvcex,Bowl,Chicken,1,1,0,1,0,0,0,1,1,18.96,10/17/2022
ncphxxk,Burrito,Chicken,1,0,1,0,0,0,1,1,0,15.72,10/17/2022
ncphxxk,Burrito,Beef,0,1,0,0,0,1,1,0,1,16.16,10/17/2022
ncphxxk,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
ncphxxk,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/17/2022
nojdhoh,N/A,N/A,0,0,0,0,0,1,0,1,1,6.69,10/17/2022
nojdhoh,Burrito,Vegetables,1,1,0,0,0,1,1,0,0,15.27,10/17/2022
nojdhoh,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
nojdhoh,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/17/2022
oemaxwf,Bowl,Chicken,0,1,0,1,0,1,1,1,0,19.21,10/17/2022
oemaxwf,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/17/2022
oemaxwf,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/17/2022
oemaxwf,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/17/2022
obyfgnt,Burrito,Chicken,1,0,1,0,0,0,0,1,0,13.73,10/17/2022
obyfgnt,N/A,N/A,0,0,1,0,0,0,0,1,1,6.17,10/17/2022
obyfgnt,N/A,N/A,0,0,0,1,0,0,0,0,1,5.68,10/17/2022
obyfgnt,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/17/2022
twnhirn,Burrito,Steak,0,1,0,0,0,1,0,0,1,14.73,10/17/2022
twnhirn,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
vkxqurj,Burrito,Steak,1,0,0,0,0,1,1,0,1,16.72,10/17/2022
vkxqurj,Burrito,Chicken,0,0,0,0,0,0,1,0,1,11.27,10/17/2022
vkxqurj,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/17/2022
vkxqurj,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
mjqieyq,Burrito,Chicken,0,0,0,0,0,1,0,0,1,11.73,10/17/2022
mjqieyq,N/A,N/A,0,0,0,1,0,1,0,0,0,5.68,10/17/2022
mjqieyq,N/A,N/A,0,0,0,1,0,1,0,0,0,5.68,10/17/2022
mjqieyq,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/17/2022
osivtae,Bowl,Vegetables,1,0,0,0,0,1,1,0,1,15.72,10/17/2022
osivtae,Burrito,Chicken,0,1,0,0,0,0,1,0,0,11.28,10/17/2022
osivtae,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
osivtae,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
sdcfeup,Burrito,Steak,0,0,0,1,0,0,1,0,0,13.97,10/17/2022
sdcfeup,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/17/2022
sdcfeup,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/17/2022
sdcfeup,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/17/2022
oxnhhfp,Bowl,Beef,0,0,0,1,0,1,0,0,0,13.87,10/17/2022
oxnhhfp,N/A,N/A,0,0,1,0,0,0,0,1,0,4.18,10/17/2022
hhqffxh,N/A,N/A,0,0,0,0,0,0,0,1,0,2.25,10/17/2022
hhqffxh,N/A,N/A,0,0,1,0,0,0,1,0,0,4.18,10/17/2022
hhqffxh,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
hhqffxh,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
ejrmwyh,Burrito,Beef,0,0,0,0,0,0,1,0,0,10.18,10/17/2022
ejrmwyh,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/17/2022
ejrmwyh,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/17/2022
yflkbuj,Burrito,Chicken,0,1,0,0,0,1,0,1,1,15.98,10/17/2022
yflkbuj,N/A,N/A,0,0,0,0,0,0,1,1,1,5.97,10/17/2022
yflkbuj,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/17/2022
yflkbuj,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/17/2022
juizmcl,Burrito,Vegetables,0,1,0,0,0,0,1,0,1,13.73,10/17/2022
epfbwlb,Burrito,Steak,0,1,0,0,0,1,0,0,1,14.73,10/17/2022
epfbwlb,N/A,N/A,0,0,1,0,0,1,0,1,0,6.17,10/17/2022
epfbwlb,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/17/2022
epfbwlb,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/17/2022
ddoaqcb,Burrito,Steak,0,1,0,1,0,0,1,0,1,18.42,10/17/2022
ddoaqcb,N/A,N/A,0,0,0,0,0,1,0,1,1,5.97,10/17/2022
ddoaqcb,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/17/2022
ddoaqcb,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/17/2022
rwlckae,Bowl,Steak,0,1,1,0,0,1,1,0,1,18.91,10/17/2022
rwlckae,Burrito,Beef,0,0,0,1,0,0,0,1,0,13.87,10/17/2022
rwlckae,N/A,N/A,0,0,1,0,0,0,0,1,0,4.18,10/17/2022
giqevsc,N/A,N/A,0,0,0,0,0,1,1,0,1,6.43,10/17/2022
giqevsc,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/17/2022
cjbklay,Burrito,Beef,0,0,0,0,0,0,1,0,1,12.63,10/17/2022
cjbklay,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/17/2022
cjbklay,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/17/2022
mzsznvk,Burrito,Vegetables,1,1,0,0,0,0,0,1,1,15.99,10/17/2022
mzsznvk,N/A,N/A,0,0,0,0,0,0,1,1,1,5.97,10/17/2022
mzsznvk,N/A,N/A,0,0,0,0,0,0,1,1,1,5.97,10/17/2022
mzsznvk,N/A,N/A,0,0,0,0,0,0,1,1,1,5.97,10/17/2022
nhaoagp,Burrito,Vegetables,1,1,0,0,0,1,0,0,1,15.73,10/17/2022
nhaoagp,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/17/2022
itqrpte,Bowl,Chicken,0,0,0,0,1,1,1,0,1,17.36,10/17/2022
itqrpte,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/17/2022
itqrpte,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/17/2022
itqrpte,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/17/2022
fckqfcw,Bowl,Beef,1,0,0,0,0,1,1,1,1,18.87,10/17/2022
fckqfcw,Bowl,Vegetables,1,1,0,1,0,1,1,1,0,20.95,10/17/2022
fckqfcw,Burrito,Steak,1,1,1,0,0,1,0,1,0,18.46,10/17/2022
fckqfcw,N/A,N/A,0,0,1,0,0,1,0,0,0,4.18,10/17/2022
mdkbezs,N/A,N/A,0,0,0,0,0,0,1,1,1,6.69,10/17/2022
mdkbezs,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
mdkbezs,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
ehzvsju,Bowl,Steak,1,0,0,0,0,0,1,0,1,14.73,10/17/2022
ehzvsju,Bowl,Beef,0,0,0,0,0,0,0,0,1,10.18,10/17/2022
ehzvsju,Burrito,Beef,1,0,0,0,0,0,0,0,1,12.18,10/17/2022
cnjsjpy,Bowl,Vegetables,1,1,0,0,1,0,1,1,0,19.17,10/17/2022
cnjsjpy,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/17/2022
lyrazpz,Bowl,Chicken,0,1,1,0,0,0,0,1,0,13.73,10/17/2022
lyrazpz,Burrito,Steak,0,0,0,0,0,1,1,1,0,14.26,10/17/2022
vmtewtq,Bowl,Steak,1,1,0,1,0,1,0,1,1,22.67,10/17/2022
vmtewtq,Bowl,Steak,1,1,0,1,0,0,0,0,0,15.98,10/17/2022
kemmikp,Bowl,Steak,0,0,0,0,1,0,0,0,1,14.38,10/17/2022
kemmikp,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/17/2022
kemmikp,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/17/2022
kemmikp,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/17/2022
dwwadpw,Bowl,Vegetables,1,1,0,0,0,0,0,0,0,11.29,10/17/2022
dwwadpw,Burrito,Chicken,1,1,0,0,0,1,1,0,0,15.27,10/17/2022
dwwadpw,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/17/2022
dwwadpw,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/17/2022
kkkziul,N/A,N/A,0,0,0,1,0,1,0,0,0,5.68,10/17/2022
kkkziul,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/17/2022
kkkziul,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/17/2022
kkkziul,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/17/2022
tfamtqo,Bowl,Beef,1,1,1,0,0,1,0,1,0,18.62,10/17/2022
tfamtqo,N/A,N/A,0,0,1,0,0,0,0,1,0,4.18,10/17/2022
tfamtqo,N/A,N/A,0,0,0,1,0,0,0,1,0,5.68,10/17/2022
tfamtqo,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/17/2022
ocjufoj,Bowl,Chicken,0,1,0,0,1,0,1,1,1,19.62,10/17/2022
ocjufoj,Bowl,Steak,0,1,0,0,0,1,1,0,0,14.27,10/17/2022
hnubrpv,Bowl,Vegetables,0,1,0,0,0,0,1,0,1,13.73,10/17/2022
hnubrpv,Bowl,Steak,0,0,0,0,0,0,1,0,0,10.28,10/17/2022
hnubrpv,Bowl,Chicken,0,0,0,0,0,0,1,0,0,9.28,10/17/2022
hnubrpv,Burrito,Vegetables,1,1,0,0,0,0,1,0,0,13.28,10/17/2022
bomiyji,Bowl,Steak,0,0,0,0,0,1,0,1,1,14.98,10/17/2022
bomiyji,Bowl,Steak,1,0,1,0,0,0,0,1,0,14.47,10/17/2022
bomiyji,Bowl,Chicken,0,0,1,0,0,0,0,1,0,11.47,10/17/2022
bomiyji,Burrito,Beef,0,0,1,0,0,0,0,1,0,12.37,10/17/2022
ibzaxkm,Burrito,Vegetables,1,1,0,0,1,1,0,1,0,19.17,10/17/2022
ibzaxkm,Bowl,Beef,0,1,0,0,0,1,0,0,0,12.18,10/17/2022
ibzaxkm,Burrito,Beef,0,0,0,0,0,1,0,0,0,10.18,10/17/2022
ibzaxkm,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/17/2022
yyracnm,Bowl,Steak,0,1,0,0,0,0,0,0,0,10.29,10/17/2022
yyracnm,N/A,N/A,0,0,0,0,0,1,1,0,1,5.97,10/17/2022
yyracnm,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/17/2022
yyracnm,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/17/2022
teubqjk,N/A,N/A,0,0,0,0,0,1,0,1,1,6.69,10/17/2022
jljeqer,Bowl,Vegetables,0,0,0,0,0,0,1,0,0,9.28,10/18/2022
mzasezv,Burrito,Vegetables,1,0,0,1,0,1,0,1,1,19.67,10/18/2022
mzasezv,N/A,N/A,0,0,0,0,0,1,1,1,0,5.97,10/18/2022
mzasezv,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/18/2022
mzasezv,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/18/2022
alrwgnt,Bowl,Vegetables,0,0,0,0,0,0,1,0,1,11.73,10/18/2022
alrwgnt,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/18/2022
alrwgnt,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/18/2022
alrwgnt,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/18/2022
oxauqpy,Burrito,Vegetables,0,0,0,0,1,0,0,0,0,10.93,10/18/2022
numisqw,Burrito,Chicken,0,1,1,0,0,0,0,0,1,13.93,10/18/2022
numisqw,Burrito,Chicken,0,1,0,0,0,0,0,0,1,11.28,10/18/2022
numisqw,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/18/2022
uanfomo,Bowl,Steak,1,1,0,0,0,0,1,1,1,18.98,10/18/2022
uanfomo,Burrito,Beef,0,1,0,0,0,1,0,0,0,12.18,10/18/2022
uanfomo,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/18/2022
uanfomo,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/18/2022
igbcpdk,Burrito,Beef,1,0,0,0,0,1,0,1,1,16.88,10/18/2022
igbcpdk,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/18/2022
igbcpdk,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/18/2022
igbcpdk,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/18/2022
hfxclng,Burrito,Chicken,0,1,0,0,0,1,1,1,0,15.52,10/18/2022
hfxclng,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/18/2022
hfxclng,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/18/2022
hfxclng,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/18/2022
cmuvxou,Bowl,Steak,1,1,0,1,0,0,1,1,1,22.67,10/18/2022
cmuvxou,N/A,N/A,0,0,0,0,0,1,1,1,1,7.96,10/18/2022
cmuvxou,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/18/2022
cmuvxou,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/18/2022
hggsmlp,Bowl,Steak,1,0,0,0,0,0,1,0,1,14.73,10/18/2022
hggsmlp,Burrito,Vegetables,1,0,1,0,0,1,1,0,0,15.46,10/18/2022
hggsmlp,N/A,N/A,0,0,0,1,0,1,0,0,0,5.68,10/18/2022
hggsmlp,N/A,N/A,0,0,0,1,0,1,0,0,0,5.68,10/18/2022
gecmqgq,Buritto,Steak,0,0,0,0,0,0,0,0,0,8.29,10/18/2022
gecmqgq,Bowl,Beef,1,1,0,0,0,0,0,0,1,14.18,10/18/2022
gecmqgq,Burrito,Beef,1,0,0,0,0,0,0,0,1,12.18,10/18/2022
gecmqgq,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/19/2022
zhvzovt,Burrito,Beef,1,0,0,0,0,1,0,0,0,12.18,10/19/2022
zhvzovt,Bowl,Beef,1,0,0,0,0,0,1,0,0,12.18,10/19/2022
zhvzovt,Burrito,Chicken,0,1,0,0,0,0,1,0,0,11.28,10/19/2022
laxpbcw,Bowl,Beef,1,1,0,0,0,1,1,1,1,20.87,10/19/2022
laxpbcw,N/A,N/A,0,0,0,0,0,1,1,0,1,5.97,10/19/2022
laxpbcw,N/A,N/A,0,0,0,0,0,1,1,0,1,5.97,10/19/2022
laxpbcw,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/19/2022
vpxysod,Burrito,Steak,0,1,0,0,0,1,0,1,0,14.53,10/19/2022
dzonxvw,Bowl,Vegetables,1,0,0,0,0,1,1,0,1,15.72,10/19/2022
dzonxvw,Burrito,Vegetables,0,1,0,1,0,0,0,0,0,12.98,10/19/2022
hkpzffj,Burrito,Steak,0,1,0,0,0,1,1,1,0,16.52,10/19/2022
hkpzffj,Bowl,Chicken,1,1,0,0,0,0,1,0,1,15.27,10/19/2022
hkpzffj,Bowl,Steak,1,1,0,0,0,0,0,0,0,12.29,10/19/2022
htvonmv,Burrito,Beef,0,1,0,1,0,1,1,1,1,22.56,10/19/2022
ahiiiea,Bowl,Beef,0,1,0,0,1,1,0,1,1,20.52,10/19/2022
ahiiiea,Bowl,Chicken,0,1,0,0,0,1,1,0,0,13.27,10/19/2022
ahiiiea,Bowl,Beef,1,0,0,0,0,0,1,0,0,12.18,10/19/2022
ahiiiea,Burrito,Vegetables,1,0,0,0,0,0,1,0,0,11.28,10/19/2022
ftdnmuw,Burrito,Vegetables,1,0,0,0,0,0,1,0,1,13.73,10/19/2022
wrhqygo,N/A,N/A,0,0,0,0,1,1,1,1,0,9.87,10/19/2022
wrhqygo,Bowl,Chicken,0,1,0,0,0,1,1,0,0,13.27,10/19/2022
wrhqygo,Bowl,Steak,1,1,0,0,0,1,0,0,0,14.28,10/19/2022
keqxkqh,Bowl,Chicken,1,1,0,0,0,1,1,1,0,17.52,10/19/2022
keqxkqh,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/19/2022
keqxkqh,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/19/2022
keqxkqh,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/19/2022
bskldth,Burrito,Steak,0,1,0,0,0,0,0,0,1,12.74,10/19/2022
bskldth,Bowl,Vegetables,0,0,0,1,0,0,1,1,1,16.95,10/19/2022
bskldth,Bowl,Steak,0,0,0,0,0,0,1,1,0,12.27,10/19/2022
bskldth,Bowl,Steak,0,1,0,0,0,0,0,1,0,12.28,10/19/2022
gntzbbg,Bowl,Chicken,1,0,0,1,0,1,1,1,1,21.66,10/19/2022
auswbvu,Burrito,Steak,0,1,0,0,1,0,0,1,1,18.63,10/19/2022
zcgzskd,Bowl,Beef,1,1,0,0,0,0,0,0,1,14.64,10/19/2022
zcgzskd,Bowl,Chicken,1,0,0,0,0,0,1,0,1,13.27,10/19/2022
zcgzskd,Burrito,Vegetables,1,0,0,0,0,0,0,0,1,11.28,10/19/2022
zcgzskd,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/19/2022
prsoupb,Burrito,Chicken,0,0,0,0,1,0,1,0,0,12.92,10/19/2022
prsoupb,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/19/2022
prsoupb,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/19/2022
zlwvmkr,Bowl,Chicken,1,0,0,0,0,1,0,1,1,15.98,10/19/2022
zlwvmkr,Burrito,Vegetables,1,0,0,0,0,0,1,0,0,11.28,10/19/2022
kvjoyma,Burrito,Steak,0,0,0,0,0,1,0,0,0,10.28,10/19/2022
kvjoyma,N/A,N/A,0,0,0,0,0,0,1,1,1,5.97,10/19/2022
kvjoyma,N/A,N/A,0,0,0,0,0,0,1,1,1,5.97,10/19/2022
kvjoyma,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/19/2022
gqomwom,Bowl,Chicken,0,1,0,0,0,1,1,1,0,15.52,10/19/2022
gqomwom,Burrito,Chicken,0,1,0,0,0,1,1,1,0,15.26,10/19/2022
gqomwom,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/19/2022
gqomwom,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/19/2022
ggjcrlj,Bowl,Chicken,0,1,0,0,1,1,0,0,0,14.92,10/19/2022
ggjcrlj,Burrito,Beef,1,1,0,0,0,1,0,0,0,14.18,10/19/2022
wfodcow,Bowl,Steak,0,1,1,0,0,0,1,1,0,16.72,10/19/2022
qimlegt,N/A,N/A,0,0,0,0,0,1,0,0,1,4.44,10/19/2022
tyjigqt,Burrito,Vegetables,1,0,0,0,0,1,1,0,0,13.27,10/19/2022
tyjigqt,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/19/2022
tyjigqt,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/19/2022
ghvfugz,N/A,N/A,0,0,0,0,0,0,1,0,1,4.44,10/19/2022
ghvfugz,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/19/2022
ghvfugz,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/19/2022
ghvfugz,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/19/2022
tavevmm,Bowl,Beef,0,0,0,0,0,1,1,0,1,14.62,10/19/2022
tavevmm,Burrito,Vegetables,1,1,1,0,0,0,1,0,0,15.47,10/19/2022
tavevmm,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/19/2022
retaire,Bowl,Chicken,1,0,0,0,0,0,1,0,0,11.28,10/19/2022
khmrcjz,Burrito,Steak,0,1,0,1,0,0,1,0,0,15.97,10/19/2022
khmrcjz,N/A,N/A,0,0,1,0,0,0,1,0,0,4.18,10/19/2022
khmrcjz,N/A,N/A,0,0,1,0,0,0,1,0,0,4.18,10/19/2022
khmrcjz,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/19/2022
lkvqeli,Burrito,Steak,0,0,0,1,0,0,1,0,1,16.42,10/19/2022
lkvqeli,N/A,N/A,0,0,1,0,0,1,0,0,1,6.17,10/19/2022
lkvqeli,N/A,N/A,0,0,1,0,0,0,0,0,1,4.18,10/19/2022
ymgmdfk,Burrito,Beef,0,0,1,0,0,1,1,0,1,16.81,10/19/2022
iuvxntb,Burrito,Steak,1,0,0,1,0,0,0,1,0,16.23,10/19/2022
iuvxntb,N/A,N/A,0,0,0,1,0,0,1,0,1,7.67,10/19/2022
iuvxntb,N/A,N/A,0,0,1,0,0,0,1,0,1,6.17,10/19/2022
iuvxntb,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/19/2022
raoyzzm,Burrito,Steak,1,1,0,0,0,1,1,0,1,18.72,10/19/2022
raoyzzm,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/19/2022
raoyzzm,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/19/2022
bgnmspy,Bowl,Steak,1,0,0,0,0,0,0,0,1,12.74,10/19/2022
bgnmspy,Burrito,Chicken,0,1,0,0,0,0,0,0,0,9.29,10/19/2022
bgnmspy,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/19/2022
bgnmspy,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/19/2022
ymdukok,Bowl,Chicken,0,0,0,0,1,1,0,0,1,15.37,10/19/2022
ymdukok,N/A,N/A,0,0,0,1,0,1,0,0,0,5.68,10/19/2022
ymdukok,N/A,N/A,0,0,1,0,0,1,0,0,0,4.18,10/19/2022
ymdukok,N/A,N/A,0,0,1,0,0,1,0,0,0,4.18,10/19/2022
rfabzhd,N/A,N/A,0,0,0,0,1,0,0,0,1,6.09,10/19/2022
rfabzhd,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/19/2022
rfabzhd,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/19/2022
rfabzhd,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/19/2022
indhpcb,Bowl,Beef,1,0,0,0,0,1,1,1,0,16.42,10/19/2022
indhpcb,Burrito,Steak,0,1,0,0,0,0,0,1,0,12.28,10/19/2022
indhpcb,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/19/2022
indhpcb,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/19/2022
